loan_id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog
6557,1.0,7/1/96,1.0,18.0,0.0,10.0,0.0,2347,24.7,14.0,
6558,0.0,10/1/05,0.0,26.0,,7.0,0.0,387,9.0,14.0,
6559,0.0,1/1/85,1.0,,,6.0,0.0,0,0.0,15.0,
6560,1.0,10/1/01,0.0,21.0,,9.0,0.0,7001,83.3,13.0,
6561,0.0,4/1/02,6.0,0.0,0.0,4.0,0.0,2211,73.7,5.0,
6562,0.0,7/1/98,0.0,,,4.0,0.0,3460,29.6,9.0,
6563,0.0,8/1/77,0.0,,,10.0,0.0,556,1.8,30.0,
6564,0.0,12/1/03,0.0,,,12.0,0.0,7504,21.3,30.0,
6565,0.0,10/1/96,0.0,,,4.0,0.0,17339,66.3,34.0,
6566,1.0,12/1/03,0.0,17.0,,3.0,0.0,437,9.7,6.0,
6567,0.0,9/1/00,0.0,26.0,92.0,5.0,1.0,3829,79.8,9.0,
6568,0.0,5/1/83,1.0,,,17.0,0.0,27025,59.3,29.0,
6569,0.0,2/1/05,0.0,,,6.0,0.0,14322,62.8,8.0,
6570,0.0,11/1/95,1.0,,105.0,16.0,1.0,35076,80.8,46.0,
6571,0.0,3/1/90,0.0,,,8.0,0.0,45813,87.1,15.0,
6572,1.0,10/1/95,0.0,14.0,,9.0,0.0,4382,36.2,23.0,
6573,0.0,6/1/94,0.0,,,10.0,0.0,12361,43.7,33.0,
6574,0.0,11/1/97,1.0,,,5.0,0.0,9964,98.7,13.0,
6575,1.0,6/1/95,0.0,16.0,,6.0,0.0,1536,96.0,14.0,
6576,0.0,6/1/95,3.0,,,10.0,0.0,8260,35.8,21.0,
6577,0.0,6/1/81,9.0,,,12.0,0.0,34731,88.5,22.0,
6578,0.0,9/1/05,1.0,,,6.0,0.0,5277,97.7,13.0,
6579,0.0,4/1/04,0.0,,,5.0,0.0,2256,34.7,8.0,
6580,0.0,11/1/03,0.0,,,11.0,0.0,5490,12.2,12.0,
6581,1.0,1/1/86,0.0,5.0,,12.0,0.0,4432,58.3,36.0,
6582,0.0,5/1/94,2.0,35.0,,14.0,0.0,1037,11.2,17.0,
6583,0.0,9/1/02,0.0,,,13.0,0.0,15353,75.3,28.0,
6584,0.0,11/1/90,1.0,,,10.0,0.0,22245,44.5,21.0,
6585,0.0,2/1/90,3.0,,90.0,11.0,1.0,10646,49.1,20.0,
6586,0.0,5/1/94,2.0,,,11.0,0.0,16088,66.8,21.0,
6587,0.0,9/1/90,0.0,,,16.0,0.0,28180,27.0,33.0,
6588,0.0,4/1/02,0.0,,,10.0,0.0,18125,57.7,15.0,
6589,0.0,8/1/03,3.0,29.0,,9.0,0.0,17482,39.6,30.0,
6590,0.0,12/1/01,0.0,,,7.0,0.0,8982,93.6,8.0,
6591,0.0,10/1/00,0.0,,,13.0,0.0,7562,37.3,39.0,
6592,0.0,11/1/98,0.0,,87.0,8.0,1.0,11755,67.2,18.0,
6593,0.0,10/1/06,1.0,,,9.0,0.0,13152,65.4,10.0,
6594,0.0,12/1/95,0.0,28.0,,8.0,0.0,11444,64.7,19.0,
6595,0.0,1/1/06,1.0,,,16.0,0.0,15988,55.9,31.0,
6596,0.0,4/1/91,0.0,37.0,,6.0,0.0,8397,71.8,12.0,
6597,0.0,8/1/98,2.0,,,13.0,0.0,13421,75.0,38.0,
6598,0.0,10/1/98,1.0,,,11.0,0.0,23791,50.5,46.0,
6599,0.0,8/1/99,1.0,,,11.0,0.0,17982,86.5,29.0,
6600,0.0,4/1/06,2.0,,,10.0,0.0,1916,21.5,15.0,
6601,2.0,4/1/96,1.0,6.0,,11.0,0.0,22070,33.8,27.0,
6602,0.0,1/1/93,2.0,,,11.0,0.0,11623,41.1,24.0,
6603,0.0,8/1/06,1.0,,,13.0,0.0,3528,49.0,29.0,
6604,0.0,1/1/93,1.0,24.0,,8.0,0.0,17629,52.8,34.0,
6605,0.0,7/1/03,0.0,,,8.0,0.0,18068,62.1,12.0,
6606,0.0,3/1/00,6.0,,,9.0,0.0,3978,61.5,15.0,
6607,0.0,3/1/93,0.0,66.0,,9.0,0.0,20253,46.6,33.0,
6608,0.0,10/1/71,2.0,34.0,,10.0,0.0,9030,37.5,17.0,
6609,0.0,8/1/88,0.0,,,10.0,0.0,10025,42.5,63.0,
6610,0.0,4/1/99,0.0,,,13.0,0.0,16108,44.0,21.0,
6611,0.0,4/1/85,0.0,,,20.0,0.0,13244,31.4,32.0,
6612,0.0,6/1/89,0.0,,,10.0,0.0,23979,60.1,37.0,
6613,0.0,8/1/00,2.0,,96.0,7.0,1.0,6797,33.8,13.0,
6614,1.0,9/1/95,0.0,11.0,,7.0,0.0,11209,57.5,24.0,
6615,0.0,11/1/02,0.0,28.0,,3.0,0.0,491,98.2,26.0,
6616,0.0,4/1/75,1.0,,,6.0,0.0,8832,76.8,22.0,
6617,1.0,11/1/91,1.0,21.0,,5.0,0.0,13363,99.0,21.0,
6618,1.0,10/1/00,0.0,18.0,,3.0,0.0,1069,35.6,18.0,
6619,0.0,9/1/56,0.0,,97.0,9.0,1.0,4611,47.5,21.0,
6620,0.0,5/1/01,5.0,,,8.0,0.0,673,4.4,27.0,
6621,1.0,1/1/96,0.0,20.0,,4.0,0.0,0,0.0,9.0,
6622,0.0,6/1/91,2.0,41.0,,14.0,0.0,67901,79.6,23.0,
6623,0.0,10/1/94,2.0,36.0,,10.0,0.0,596,13.5,28.0,
6624,0.0,10/1/01,3.0,,,11.0,0.0,5610,80.1,22.0,
6625,8.0,11/1/93,11.0,8.0,0.0,8.0,0.0,8016,61.7,24.0,
6626,1.0,11/1/99,0.0,23.0,,13.0,0.0,13963,36.7,36.0,
6627,0.0,3/1/92,1.0,,,8.0,0.0,37629,87.1,23.0,
6628,1.0,7/1/84,1.0,11.0,,9.0,0.0,2840,20.0,42.0,
6629,0.0,7/1/98,0.0,,,3.0,0.0,434,10.8,6.0,
6630,0.0,7/1/91,1.0,,,9.0,0.0,23481,40.6,23.0,
6631,0.0,7/1/07,2.0,,,7.0,0.0,2821,57.6,7.0,
6632,0.0,5/1/99,5.0,46.0,,13.0,0.0,6021,21.4,19.0,
6633,0.0,12/1/96,0.0,,,8.0,0.0,3351,8.8,32.0,
6634,0.0,3/1/86,0.0,,,7.0,0.0,20868,74.8,22.0,
6635,0.0,7/1/98,0.0,,,10.0,0.0,34045,82.0,23.0,
6636,0.0,9/1/08,0.0,,,4.0,0.0,3179,38.3,4.0,
6637,0.0,9/1/95,2.0,62.0,,6.0,0.0,3811,97.7,20.0,
6638,0.0,9/1/93,1.0,37.0,,19.0,0.0,18671,46.6,31.0,
6639,0.0,9/1/05,0.0,,,8.0,0.0,6752,59.8,11.0,
6640,0.0,2/1/03,0.0,38.0,,12.0,0.0,3512,5.4,28.0,
6641,0.0,12/1/98,1.0,66.0,94.0,19.0,1.0,6484,63.6,53.0,
6642,0.0,1/1/94,1.0,37.0,,20.0,0.0,12176,50.9,47.0,
6643,0.0,10/1/00,0.0,,,6.0,0.0,1973,5.9,14.0,
6644,0.0,1/1/90,0.0,,,10.0,0.0,3480,7.2,13.0,
6645,0.0,9/1/07,1.0,,,6.0,0.0,3380,71.4,7.0,
6646,0.0,1/1/01,2.0,,,3.0,0.0,16727,53.1,11.0,
6647,0.0,11/1/00,0.0,65.0,,4.0,0.0,11865,82.4,31.0,
6648,0.0,9/1/94,0.0,75.0,,11.0,0.0,8318,36.8,31.0,
6649,0.0,5/1/91,0.0,,,15.0,0.0,12871,10.8,48.0,
6650,0.0,2/1/92,2.0,47.0,,13.0,0.0,10195,23.5,46.0,
6651,0.0,2/1/05,0.0,,,17.0,0.0,14114,54.9,20.0,
6652,0.0,10/1/04,0.0,,,3.0,0.0,2992,53.4,5.0,
6653,0.0,11/1/97,1.0,,,10.0,0.0,2372,77.4,19.0,
6654,0.0,4/1/04,2.0,40.0,,7.0,0.0,2697,59.9,17.0,
6655,0.0,12/1/04,0.0,,,7.0,0.0,11086,79.2,14.0,
6656,0.0,11/1/83,0.0,,,11.0,0.0,11195,48.3,31.0,
6657,0.0,6/1/89,0.0,,,5.0,0.0,13852,24.5,19.0,
6658,0.0,1/1/07,1.0,,,6.0,0.0,4948,71.7,12.0,
6659,0.0,3/1/00,3.0,,,8.0,0.0,51941,93.2,28.0,
6660,0.0,8/1/04,0.0,,,2.0,0.0,2725,90.8,3.0,
6661,0.0,10/1/01,1.0,,,15.0,0.0,17261,66.9,33.0,
6662,0.0,11/1/05,0.0,38.0,,7.0,0.0,661,6.1,10.0,
6663,3.0,11/1/94,0.0,5.0,,11.0,0.0,8798,35.2,27.0,
6664,0.0,2/1/89,0.0,,,8.0,0.0,4049,41.3,40.0,
6665,0.0,5/1/98,1.0,61.0,0.0,21.0,0.0,9080,63.9,34.0,
6666,0.0,8/1/01,1.0,,,6.0,0.0,13250,60.1,11.0,
6667,1.0,12/1/93,1.0,18.0,,10.0,0.0,203,1.5,28.0,
6668,0.0,3/1/01,0.0,,,8.0,0.0,14992,38.5,15.0,
6669,1.0,3/1/96,1.0,18.0,,9.0,0.0,9677,43.6,48.0,
6670,1.0,9/1/01,1.0,22.0,,7.0,0.0,11992,48.9,28.0,
6671,0.0,7/1/00,1.0,38.0,,14.0,0.0,5692,40.7,26.0,
6672,1.0,5/1/04,0.0,17.0,,8.0,0.0,4978,58.0,12.0,
6673,0.0,11/1/00,1.0,,,5.0,0.0,2098,16.7,34.0,
6674,0.0,9/1/97,2.0,,,9.0,0.0,1240,10.2,43.0,
6675,0.0,8/1/05,0.0,,,5.0,0.0,15959,56.6,7.0,
6676,0.0,2/1/02,2.0,44.0,,6.0,0.0,16418,93.3,20.0,
6677,0.0,4/1/96,0.0,,,7.0,0.0,10172,16.5,24.0,
6678,0.0,6/1/98,0.0,30.0,,8.0,0.0,11805,37.5,30.0,
6679,0.0,4/1/94,0.0,,,17.0,0.0,27662,73.4,41.0,
6680,0.0,6/1/94,2.0,53.0,,13.0,0.0,51489,77.9,34.0,
6681,0.0,9/1/99,5.0,,,7.0,0.0,5227,41.2,20.0,
6682,0.0,6/1/00,0.0,,,9.0,0.0,2540,13.1,10.0,
6683,0.0,9/1/06,3.0,,,5.0,0.0,5425,69.6,17.0,
6684,0.0,11/1/05,0.0,,,10.0,0.0,2641,15.0,14.0,
6685,0.0,11/1/01,1.0,,,10.0,0.0,15843,51.6,26.0,
6686,0.0,2/1/00,4.0,34.0,,6.0,0.0,6833,75.9,8.0,
6687,0.0,1/1/93,1.0,,,10.0,0.0,13773,65.9,24.0,
6688,0.0,9/1/97,1.0,,,9.0,0.0,6143,56.4,16.0,
6689,0.0,9/1/88,2.0,27.0,,4.0,0.0,9804,84.5,19.0,
6690,0.0,2/1/80,0.0,,,5.0,0.0,33588,74.3,16.0,
6691,0.0,8/1/95,0.0,,,13.0,0.0,24962,72.7,21.0,
6692,0.0,1/1/00,1.0,,,5.0,0.0,7316,72.4,29.0,
6693,0.0,5/1/02,0.0,,,7.0,0.0,17085,81.4,12.0,
6694,0.0,5/1/95,1.0,,,6.0,0.0,4282,80.8,13.0,
6695,0.0,8/1/98,0.0,,,15.0,0.0,3815,16.3,29.0,
6696,0.0,2/1/02,0.0,51.0,,11.0,0.0,1275,5.5,32.0,
6697,0.0,10/1/83,1.0,74.0,,10.0,0.0,31881,98.7,23.0,
6698,0.0,6/1/06,1.0,,,3.0,0.0,3178,30.3,3.0,
6699,0.0,1/1/00,1.0,71.0,,6.0,0.0,3139,84.8,9.0,
6700,0.0,12/1/03,0.0,,,12.0,0.0,10748,90.3,18.0,
6701,0.0,9/1/00,0.0,,,8.0,0.0,7450,40.3,33.0,
6702,0.0,7/1/95,4.0,,,19.0,0.0,4304,4.1,23.0,
6703,0.0,6/1/07,0.0,,,5.0,0.0,4388,60.9,8.0,
6704,2.0,2/1/89,1.0,20.0,,8.0,0.0,5332,39.8,24.0,
6705,0.0,11/1/94,1.0,,,8.0,0.0,3228,21.8,23.0,
6706,0.0,6/1/05,1.0,,,12.0,0.0,12514,53.0,14.0,
6707,0.0,8/1/98,1.0,40.0,,25.0,0.0,4698,52.0,41.0,
6708,0.0,10/1/98,1.0,,,18.0,0.0,15035,46.8,47.0,
6709,0.0,8/1/80,1.0,74.0,,18.0,0.0,13724,25.0,46.0,
6710,1.0,4/1/91,0.0,21.0,98.0,10.0,1.0,4218,1.4,20.0,
6711,0.0,9/1/03,0.0,,,13.0,0.0,15972,82.7,20.0,
6712,0.0,2/1/87,0.0,78.0,,7.0,0.0,8654,67.6,17.0,
6713,0.0,8/1/94,2.0,38.0,,17.0,0.0,91148,95.4,25.0,
6714,0.0,10/1/93,1.0,24.0,,6.0,0.0,9913,96.2,21.0,
6715,0.0,3/1/95,0.0,38.0,,5.0,0.0,6038,46.1,29.0,
6716,0.0,2/1/94,2.0,33.0,,10.0,0.0,4361,33.8,28.0,
6717,0.0,12/1/05,0.0,,,3.0,0.0,2844,63.2,6.0,
6718,0.0,9/1/00,0.0,60.0,,15.0,0.0,18479,73.3,33.0,
6719,0.0,11/1/03,1.0,0.0,0.0,6.0,0.0,2352,27.3,10.0,
6720,0.0,11/1/03,0.0,26.0,,8.0,0.0,7659,67.1,12.0,
6721,0.0,4/1/95,0.0,,,7.0,0.0,27866,62.7,30.0,
6722,0.0,6/1/06,1.0,,,5.0,0.0,3377,52.5,9.0,
6723,0.0,5/1/98,1.0,,,9.0,0.0,6914,62.9,30.0,
6724,0.0,2/1/99,2.0,59.0,,3.0,0.0,0,0.0,21.0,
6725,0.0,11/1/99,2.0,,,7.0,0.0,6432,99.0,23.0,
6726,0.0,11/1/05,0.0,48.0,,6.0,0.0,1626,19.4,6.0,
6727,0.0,5/1/00,0.0,,,8.0,0.0,22177,94.0,33.0,
6728,0.0,10/1/76,0.0,,86.0,11.0,1.0,10501,33.0,26.0,
6729,0.0,3/1/01,0.0,,,12.0,0.0,9339,48.0,27.0,
6730,0.0,10/1/86,0.0,,,3.0,0.0,55535,97.4,8.0,
6731,0.0,9/1/01,2.0,,,7.0,0.0,11819,75.3,24.0,
6732,0.0,12/1/95,0.0,,,4.0,0.0,32627,64.8,22.0,
6733,0.0,5/1/05,0.0,,,13.0,0.0,14602,35.9,18.0,
6734,0.0,7/1/87,0.0,27.0,,12.0,0.0,22628,93.9,30.0,
6735,0.0,2/1/99,1.0,76.0,80.0,4.0,1.0,376,34.2,13.0,
6736,0.0,6/1/03,1.0,,,6.0,0.0,2637,31.8,16.0,
6737,0.0,10/1/93,3.0,73.0,,12.0,0.0,63462,45.4,57.0,
6738,0.0,6/1/00,0.0,,,7.0,0.0,508,1.4,14.0,
6739,0.0,3/1/04,0.0,26.0,,4.0,0.0,6043,99.1,13.0,
6740,0.0,3/1/02,0.0,,,8.0,0.0,20308,61.0,13.0,
6741,0.0,2/1/07,1.0,,,14.0,0.0,4029,27.8,21.0,
6742,0.0,11/1/96,2.0,,,11.0,0.0,20029,39.3,32.0,
6743,0.0,12/1/99,1.0,,,6.0,0.0,521,4.5,6.0,
6744,0.0,6/1/96,2.0,,,10.0,0.0,3417,33.8,18.0,
6745,0.0,5/1/95,2.0,35.0,,7.0,0.0,5273,19.3,10.0,
6746,0.0,2/1/87,0.0,,,13.0,0.0,44089,85.3,25.0,
6747,2.0,8/1/99,0.0,13.0,,11.0,0.0,22551,37.4,20.0,
6748,0.0,1/1/99,0.0,,,3.0,0.0,11772,63.0,8.0,
6749,0.0,2/1/83,0.0,33.0,,14.0,0.0,15466,35.9,31.0,
6750,0.0,10/1/00,2.0,79.0,,15.0,0.0,9347,41.0,39.0,
6751,0.0,1/1/96,1.0,72.0,,16.0,0.0,5259,35.8,26.0,
6752,0.0,12/1/98,1.0,,,6.0,0.0,630,7.9,6.0,
6753,0.0,11/1/00,0.0,,,10.0,0.0,3615,12.9,23.0,
6754,0.0,5/1/85,2.0,82.0,,25.0,0.0,47390,74.0,45.0,
6755,0.0,10/1/03,0.0,,,8.0,0.0,2724,25.5,16.0,
6756,0.0,3/1/03,2.0,,,10.0,0.0,2404,11.6,23.0,
6757,0.0,1/1/92,3.0,,,12.0,0.0,35333,66.9,39.0,
6758,0.0,2/1/80,0.0,,,14.0,0.0,15610,69.1,18.0,
6759,0.0,4/1/05,0.0,61.0,,4.0,0.0,5615,96.8,12.0,
6760,0.0,11/1/93,0.0,,,17.0,0.0,53302,50.1,38.0,
6761,0.0,7/1/04,1.0,,,11.0,0.0,4146,24.2,25.0,
6762,0.0,8/1/99,0.0,55.0,,12.0,0.0,12958,90.6,21.0,
6763,0.0,5/1/89,1.0,,,4.0,0.0,5519,43.8,11.0,
6764,0.0,5/1/00,1.0,,,10.0,0.0,4640,74.6,14.0,
6765,0.0,12/1/97,0.0,,,25.0,0.0,34264,85.5,39.0,
6766,0.0,12/1/00,0.0,48.0,,3.0,0.0,1739,79.0,6.0,
6767,0.0,6/1/97,1.0,28.0,,5.0,0.0,7494,94.9,14.0,
6768,0.0,2/1/96,0.0,,,3.0,0.0,104,5.2,27.0,
6769,0.0,10/1/06,0.0,,,11.0,0.0,9468,50.4,15.0,
6770,0.0,4/1/99,4.0,,,10.0,0.0,5725,22.1,35.0,
6771,0.0,10/1/93,5.0,,,10.0,0.0,31594,45.5,14.0,
6772,0.0,11/1/97,0.0,27.0,,7.0,0.0,364,26.0,19.0,
6773,0.0,1/1/01,0.0,58.0,,3.0,0.0,238,47.6,11.0,
6774,0.0,4/1/90,2.0,38.0,,8.0,0.0,13669,33.3,46.0,
6775,1.0,5/1/93,5.0,12.0,,22.0,0.0,4297,14.7,44.0,
6776,1.0,9/1/07,0.0,20.0,,4.0,0.0,2039,26.1,6.0,
6777,0.0,11/1/06,0.0,,,7.0,0.0,986,22.4,12.0,
6778,0.0,1/1/97,0.0,,,7.0,0.0,13507,20.9,17.0,
6779,0.0,3/1/87,0.0,,,10.0,0.0,3503,7.8,17.0,
6780,0.0,11/1/02,1.0,,,9.0,0.0,7738,53.4,21.0,
6781,0.0,9/1/98,1.0,,,3.0,0.0,0,8.8,26.0,
6782,0.0,4/1/04,0.0,,,3.0,0.0,4342,46.2,6.0,
6783,0.0,9/1/96,0.0,,,5.0,0.0,9848,88.7,12.0,
6784,4.0,11/1/95,2.0,15.0,,10.0,0.0,935,24.5,35.0,
6785,0.0,9/1/95,1.0,,99.0,5.0,1.0,1314,10.2,13.0,
6786,2.0,9/1/90,1.0,10.0,,3.0,0.0,492,49.2,14.0,
6787,0.0,8/1/05,0.0,29.0,,11.0,0.0,3202,33.7,13.0,
6788,0.0,5/1/85,0.0,,,12.0,0.0,9064,14.5,18.0,
6789,0.0,3/1/04,3.0,,,5.0,0.0,14078,82.8,16.0,
6790,0.0,10/1/98,0.0,,,4.0,0.0,5969,91.8,11.0,
6791,0.0,10/1/02,4.0,,,9.0,0.0,10975,57.2,20.0,
6792,0.0,8/1/00,4.0,,,5.0,0.0,45318,99.4,16.0,
6793,2.0,4/1/04,0.0,12.0,,8.0,0.0,1245,37.7,18.0,
6794,0.0,10/1/96,0.0,66.0,,13.0,0.0,12486,67.1,37.0,
6795,0.0,10/1/06,0.0,,,7.0,0.0,6363,57.3,9.0,
6796,0.0,2/1/02,1.0,46.0,,7.0,0.0,1505,28.9,12.0,
6797,0.0,4/1/00,3.0,,,9.0,0.0,26788,65.2,24.0,
6798,0.0,9/1/97,0.0,32.0,,6.0,0.0,10886,82.4,24.0,
6799,0.0,11/1/95,0.0,36.0,,17.0,0.0,71802,81.5,28.0,
6800,1.0,11/1/96,0.0,18.0,,5.0,0.0,5833,55.0,31.0,
6801,0.0,8/1/85,0.0,34.0,,10.0,0.0,6823,24.0,16.0,
6802,1.0,7/1/98,0.0,12.0,,6.0,0.0,12119,74.8,18.0,
6803,0.0,10/1/03,1.0,,,10.0,0.0,25082,80.8,21.0,
6804,0.0,12/1/00,0.0,,,7.0,0.0,4420,61.9,18.0,
6805,0.0,6/1/06,5.0,,,3.0,0.0,556,32.7,5.0,
6806,0.0,7/1/04,2.0,,,8.0,0.0,6209,45.7,10.0,
6807,0.0,7/1/02,2.0,71.0,,10.0,0.0,1936,18.3,27.0,
6808,0.0,12/1/93,0.0,,,14.0,0.0,13073,16.5,33.0,
6809,0.0,10/1/91,3.0,62.0,,12.0,0.0,8762,31.9,32.0,
6810,0.0,6/1/83,0.0,,,7.0,0.0,127532,76.7,33.0,
6811,0.0,4/1/98,0.0,,,5.0,0.0,11484,52.0,28.0,
6812,0.0,1/1/08,1.0,,,7.0,0.0,564,4.1,12.0,
6813,0.0,11/1/96,0.0,,,10.0,0.0,12283,56.7,34.0,
6814,0.0,9/1/04,1.0,,,7.0,0.0,3265,25.5,12.0,
6815,0.0,12/1/94,3.0,,,6.0,0.0,18193,83.1,14.0,
6816,4.0,4/1/92,18.0,17.0,87.0,14.0,1.0,4139,52.4,28.0,
6817,0.0,2/1/94,2.0,55.0,,18.0,0.0,62892,70.3,53.0,
6818,0.0,11/1/05,0.0,,,5.0,0.0,1927,9.6,11.0,
6819,0.0,11/1/96,0.0,,,14.0,0.0,9766,92.1,30.0,
6820,0.0,3/1/05,2.0,,,16.0,0.0,7310,18.7,25.0,
6821,0.0,5/1/93,2.0,40.0,,4.0,0.0,3610,37.6,17.0,
6822,0.0,10/1/01,0.0,,,18.0,0.0,7102,18.7,25.0,
6823,0.0,4/1/99,1.0,,,12.0,0.0,7164,65.7,25.0,
6824,0.0,12/1/00,3.0,,,6.0,0.0,9012,67.8,8.0,
6825,0.0,4/1/05,3.0,,,4.0,0.0,679,13.9,7.0,
6826,1.0,7/1/00,3.0,19.0,,8.0,0.0,24570,76.8,17.0,
6827,0.0,12/1/96,0.0,,,6.0,0.0,3009,9.1,22.0,
6828,2.0,12/1/95,0.0,2.0,,8.0,0.0,16250,83.3,30.0,
6829,0.0,11/1/98,0.0,,,10.0,0.0,18673,45.3,29.0,
6830,0.0,10/1/03,0.0,,,4.0,0.0,8010,57.2,8.0,
6831,0.0,3/1/95,1.0,34.0,,7.0,0.0,15976,81.9,12.0,
6832,0.0,7/1/07,0.0,,,6.0,0.0,1112,53.0,6.0,
6833,0.0,11/1/99,0.0,38.0,,7.0,0.0,11742,77.2,14.0,
6834,0.0,10/1/03,2.0,,,4.0,0.0,35216,94.7,12.0,
6835,0.0,1/1/05,1.0,,,4.0,0.0,385,2.3,5.0,
6836,0.0,3/1/82,2.0,41.0,,12.0,0.0,43863,82.0,25.0,
6837,0.0,4/1/99,1.0,,,5.0,0.0,29627,96.5,9.0,
6838,0.0,8/1/99,2.0,,,6.0,0.0,12867,31.4,29.0,
6839,1.0,4/1/79,2.0,23.0,,12.0,0.0,14909,32.9,30.0,
6840,0.0,2/1/05,0.0,,,17.0,0.0,14604,47.3,21.0,
6841,1.0,2/1/01,0.0,14.0,,3.0,0.0,16810,85.7,15.0,
6842,0.0,7/1/92,1.0,,,14.0,0.0,23114,32.3,28.0,
6843,0.0,3/1/97,0.0,63.0,,5.0,0.0,9261,95.5,13.0,
6844,0.0,5/1/00,2.0,62.0,,10.0,0.0,33822,79.0,19.0,
6845,0.0,11/1/03,0.0,,,13.0,0.0,13093,73.1,15.0,
6846,0.0,12/1/97,0.0,43.0,,15.0,0.0,19674,80.3,34.0,
6847,0.0,7/1/04,0.0,,,3.0,0.0,15958,97.9,9.0,
6848,0.0,3/1/99,1.0,,,8.0,0.0,12150,77.9,24.0,
6849,0.0,9/1/96,0.0,,,9.0,0.0,29095,79.5,20.0,
6850,0.0,5/1/02,1.0,,,8.0,0.0,11312,39.0,21.0,
6851,0.0,12/1/93,0.0,50.0,,13.0,0.0,6593,13.9,43.0,
6852,0.0,8/1/97,1.0,,,5.0,0.0,11387,54.2,26.0,
6853,0.0,9/1/03,1.0,,,12.0,0.0,10267,54.6,27.0,
6854,0.0,1/1/05,1.0,,,18.0,0.0,5787,82.7,25.0,
6855,0.0,2/1/94,0.0,,,6.0,0.0,11627,89.4,10.0,
6856,0.0,10/1/96,0.0,,,8.0,0.0,41013,73.2,25.0,
6857,0.0,1/1/93,2.0,,85.0,5.0,1.0,5815,49.3,20.0,
6858,0.0,9/1/68,2.0,,,14.0,0.0,4614,5.2,51.0,
6859,0.0,6/1/92,2.0,,,15.0,0.0,11160,19.0,39.0,
6860,0.0,8/1/00,2.0,35.0,,9.0,0.0,4047,30.7,17.0,
6861,0.0,7/1/88,1.0,,,3.0,0.0,15850,90.6,15.0,
6862,0.0,5/1/02,0.0,45.0,,7.0,0.0,3679,49.1,10.0,
6863,0.0,10/1/98,0.0,,,9.0,0.0,4123,28.9,14.0,
6864,4.0,1/1/80,3.0,18.0,,4.0,0.0,0,24.89,18.0,
6865,0.0,1/1/02,2.0,,,16.0,0.0,7270,66.0,30.0,
6866,0.0,2/1/07,1.0,,,5.0,0.0,7696,45.0,10.0,
6867,0.0,1/1/86,0.0,,,11.0,0.0,13336,93.3,28.0,
6868,0.0,12/1/97,3.0,,,22.0,0.0,205016,88.3,50.0,
6869,0.0,7/1/98,4.0,,,15.0,0.0,10467,27.2,37.0,
6870,1.0,4/1/97,0.0,23.0,54.0,8.0,2.0,0,0.0,22.0,
6871,0.0,11/1/06,3.0,49.0,,5.0,0.0,4771,90.0,11.0,
6872,0.0,10/1/84,0.0,,111.0,6.0,1.0,7169,59.8,11.0,
6873,0.0,1/1/01,0.0,47.0,,10.0,0.0,11900,62.6,14.0,
6874,0.0,3/1/94,0.0,,,12.0,0.0,40756,84.4,28.0,
6875,0.0,12/1/97,2.0,55.0,,18.0,0.0,4601,32.0,25.0,
6876,0.0,10/1/97,0.0,,,11.0,0.0,20057,26.7,19.0,
6877,0.0,3/1/01,2.0,,,11.0,0.0,21666,87.4,23.0,
6878,0.0,1/1/90,0.0,32.0,,6.0,0.0,0,0.0,41.0,
6879,0.0,11/1/98,2.0,37.0,89.0,9.0,1.0,0,0.0,20.0,
6880,0.0,2/1/00,1.0,,,12.0,0.0,21014,58.5,21.0,
6881,0.0,1/1/94,1.0,34.0,,14.0,0.0,9874,62.5,16.0,
6882,0.0,8/1/92,0.0,31.0,,5.0,0.0,9205,90.2,14.0,
6883,0.0,10/1/98,1.0,,,12.0,0.0,20403,22.7,42.0,
6884,0.0,1/1/97,0.0,,,8.0,0.0,11021,39.8,21.0,
6885,0.0,6/1/89,0.0,,,9.0,0.0,27255,32.5,35.0,
6886,0.0,9/1/04,0.0,,,6.0,0.0,558,2.0,8.0,
6887,0.0,11/1/00,0.0,,,5.0,0.0,939,12.5,15.0,
6888,0.0,10/1/90,2.0,66.0,0.0,12.0,0.0,120830,90.5,33.0,
6889,0.0,1/1/00,1.0,,,5.0,0.0,888,17.8,22.0,
6890,0.0,2/1/01,0.0,,,7.0,0.0,7994,24.7,24.0,
6891,0.0,7/1/02,2.0,,,10.0,0.0,2171,27.8,30.0,
6892,0.0,2/1/00,0.0,,,10.0,0.0,23840,31.8,17.0,
6893,0.0,1/1/97,0.0,,,16.0,0.0,6855,53.6,35.0,
6894,0.0,9/1/94,0.0,68.0,,7.0,0.0,32923,65.4,29.0,
6895,0.0,6/1/77,1.0,40.0,,21.0,0.0,62361,24.7,57.0,
6896,0.0,6/1/87,1.0,32.0,,13.0,0.0,11651,72.3,30.0,
6897,0.0,10/1/05,2.0,,,6.0,0.0,3004,27.1,9.0,
6898,0.0,12/1/97,0.0,,,8.0,0.0,19359,93.6,14.0,
6899,0.0,2/1/97,1.0,47.0,,15.0,0.0,12908,76.8,27.0,
6900,0.0,9/1/05,1.0,,,4.0,0.0,2808,33.8,4.0,
6901,0.0,1/1/05,5.0,,67.0,13.0,1.0,7888,59.8,22.0,
